cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 20000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [=============>...................................................] 18/79   Step: 980ms | Tot: 16s869ms | Loss: 0.146 | Acc: 95.334% (4393/4608)              
 [==============>..................................................] 19/79   Step: 965ms | Tot: 17s835ms | Loss: 0.145 | Acc: 95.415% (4641/4864)              
 [===============>.................................................] 20/79   Step: 1s72ms | Tot: 18s907ms | Loss: 0.145 | Acc: 95.469% (4888/5120)              
 [================>................................................] 21/79   Step: 963ms | Tot: 19s870ms | Loss: 0.146 | Acc: 95.424% (5130/5376)              
 [=================>...............................................] 22/79   Step: 962ms | Tot: 20s833ms | Loss: 0.146 | Acc: 95.490% (5378/5632)              
 [==================>..............................................] 23/79   Step: 968ms | Tot: 21s802ms | Loss: 0.144 | Acc: 95.618% (5630/5888)              
 [==================>..............................................] 24/79   Step: 964ms | Tot: 22s766ms | Loss: 0.145 | Acc: 95.540% (5870/6144)              
 [===================>.............................................] 25/79   Step: 1s97ms | Tot: 23s864ms | Loss: 0.145 | Acc: 95.500% (6112/6400)              
 [====================>............................................] 26/79   Step: 960ms | Tot: 24s825ms | Loss: 0.144 | Acc: 95.508% (6357/6656)              
 [=====================>...........................................] 27/79   Step: 965ms | Tot: 25s790ms | Loss: 0.145 | Acc: 95.501% (6601/6912)              
 [======================>..........................................] 28/79   Step: 980ms | Tot: 26s770ms | Loss: 0.144 | Acc: 95.522% (6847/7168)              
 [=======================>.........................................] 29/79   Step: 969ms | Tot: 27s740ms | Loss: 0.141 | Acc: 95.609% (7098/7424)              
 [=======================>.........................................] 30/79   Step: 1s80ms | Tot: 28s820ms | Loss: 0.140 | Acc: 95.677% (7348/7680)              
 [========================>........................................] 31/79   Step: 963ms | Tot: 29s784ms | Loss: 0.141 | Acc: 95.640% (7590/7936)              
 [=========================>.......................................] 32/79   Step: 963ms | Tot: 30s748ms | Loss: 0.142 | Acc: 95.557% (7828/8192)              
 [==========================>......................................] 33/79   Step: 963ms | Tot: 31s711ms | Loss: 0.142 | Acc: 95.561% (8073/8448)              
 [===========================>.....................................] 34/79   Step: 962ms | Tot: 32s674ms | Loss: 0.142 | Acc: 95.554% (8317/8704)              
 [===========================>.....................................] 35/79   Step: 1s72ms | Tot: 33s746ms | Loss: 0.141 | Acc: 95.603% (8566/8960)              
 [============================>....................................] 36/79   Step: 964ms | Tot: 34s711ms | Loss: 0.141 | Acc: 95.595% (8810/9216)              
 [=============================>...................................] 37/79   Step: 962ms | Tot: 35s673ms | Loss: 0.143 | Acc: 95.481% (9044/9472)              
 [==============================>..................................] 38/79   Step: 965ms | Tot: 36s639ms | Loss: 0.142 | Acc: 95.508% (9291/9728)              
 [===============================>.................................] 39/79   Step: 1s83ms | Tot: 37s723ms | Loss: 0.143 | Acc: 95.503% (9535/9984)              
 [================================>................................] 40/79   Step: 962ms | Tot: 38s685ms | Loss: 0.142 | Acc: 95.547% (9784/10240)              
 [================================>................................] 41/79   Step: 966ms | Tot: 39s651ms | Loss: 0.141 | Acc: 95.570% (10031/10496)              
 [=================================>...............................] 42/79   Step: 970ms | Tot: 40s622ms | Loss: 0.141 | Acc: 95.554% (10274/10752)              
 [==================================>..............................] 43/79   Step: 963ms | Tot: 41s585ms | Loss: 0.142 | Acc: 95.531% (10516/11008)              
 [===================================>.............................] 44/79   Step: 1s68ms | Tot: 42s654ms | Loss: 0.142 | Acc: 95.517% (10759/11264)              
 [====================================>............................] 45/79   Step: 960ms | Tot: 43s615ms | Loss: 0.141 | Acc: 95.556% (11008/11520)              
 [=====================================>...........................] 46/79   Step: 964ms | Tot: 44s579ms | Loss: 0.142 | Acc: 95.542% (11251/11776)              
 [=====================================>...........................] 47/79   Step: 966ms | Tot: 45s546ms | Loss: 0.142 | Acc: 95.545% (11496/12032)              
 [======================================>..........................] 48/79   Step: 1s69ms | Tot: 46s616ms | Loss: 0.142 | Acc: 95.540% (11740/12288)              
 [=======================================>.........................] 49/79   Step: 977ms | Tot: 47s593ms | Loss: 0.141 | Acc: 95.599% (11992/12544)              
 [========================================>........................] 50/79   Step: 963ms | Tot: 48s557ms | Loss: 0.140 | Acc: 95.633% (12241/12800)              
 [=========================================>.......................] 51/79   Step: 965ms | Tot: 49s522ms | Loss: 0.141 | Acc: 95.611% (12483/13056)              
 [=========================================>.......................] 52/79   Step: 964ms | Tot: 50s487ms | Loss: 0.141 | Acc: 95.620% (12729/13312)              
 [==========================================>......................] 53/79   Step: 1s68ms | Tot: 51s556ms | Loss: 0.141 | Acc: 95.615% (12973/13568)              
 [===========================================>.....................] 54/79   Step: 964ms | Tot: 52s520ms | Loss: 0.141 | Acc: 95.638% (13221/13824)              
 [============================================>....................] 55/79   Step: 962ms | Tot: 53s483ms | Loss: 0.140 | Acc: 95.661% (13469/14080)              
 [=============================================>...................] 56/79   Step: 964ms | Tot: 54s448ms | Loss: 0.140 | Acc: 95.675% (13716/14336)              
 [==============================================>..................] 57/79   Step: 963ms | Tot: 55s411ms | Loss: 0.140 | Acc: 95.662% (13959/14592)              
 [==============================================>..................] 58/79   Step: 1s67ms | Tot: 56s479ms | Loss: 0.140 | Acc: 95.683% (14207/14848)              
 [===============================================>.................] 59/79   Step: 980ms | Tot: 57s460ms | Loss: 0.140 | Acc: 95.670% (14450/15104)              
 [================================================>................] 60/79   Step: 964ms | Tot: 58s424ms | Loss: 0.142 | Acc: 95.645% (14691/15360)              
 [=================================================>...............] 61/79   Step: 964ms | Tot: 59s389ms | Loss: 0.141 | Acc: 95.652% (14937/15616)              
 [==================================================>..............] 62/79   Step: 1s67ms | Tot: 1m456ms | Loss: 0.141 | Acc: 95.653% (15182/15872)              
 [===================================================>.............] 63/79   Step: 964ms | Tot: 1m1s | Loss: 0.141 | Acc: 95.654% (15427/16128)              
 [===================================================>.............] 64/79   Step: 962ms | Tot: 1m2s | Loss: 0.142 | Acc: 95.618% (15666/16384)              
 [====================================================>............] 65/79   Step: 966ms | Tot: 1m3s | Loss: 0.141 | Acc: 95.637% (15914/16640)              
 [=====================================================>...........] 66/79   Step: 962ms | Tot: 1m4s | Loss: 0.141 | Acc: 95.638% (16159/16896)              
 [======================================================>..........] 67/79   Step: 1s68ms | Tot: 1m5s | Loss: 0.141 | Acc: 95.627% (16402/17152)              
 [=======================================================>.........] 68/79   Step: 966ms | Tot: 1m6s | Loss: 0.141 | Acc: 95.628% (16647/17408)              
 [=======================================================>.........] 69/79   Step: 978ms | Tot: 1m7s | Loss: 0.142 | Acc: 95.601% (16887/17664)              
